,NAV
2026-06-24 11:30:00,233183.36904403009
2026-06-24 12:00:00,233183.36904403009
2026-06-24 12:30:00,233183.36904403009
2026-06-24 13:00:00,233183.36904403009
2026-06-24 13:30:00,233183.36904403009
2026-06-24 14:00:00,233183.36904403009
2026-06-24 14:30:00,233183.36904403009
2026-06-24 15:00:00,233183.36904403009
2026-06-24 15:30:00,233183.36904403009
2026-06-25 09:30:00,233190.1310770152
2026-06-25 10:00:00,233190.1310770152
2026-06-25 10:30:00,233190.1310770152
2026-06-25 11:00:00,233190.1310770152
2026-06-25 11:30:00,233190.1310770152
2026-06-25 12:00:00,233190.1310770152
2026-06-25 12:30:00,233190.1310770152
2026-06-25 13:00:00,233190.1310770152
2026-06-25 13:30:00,233190.1310770152
2026-06-25 14:00:00,233190.1310770152
2026-06-25 14:30:00,233190.1310770152
2026-06-25 15:00:00,233190.1310770152
2026-06-25 15:30:00,233190.1310770152
2026-06-26 09:30:00,233196.893306091
2026-06-26 10:00:00,233196.893306091
2026-06-26 10:30:00,233196.893306091
2026-06-26 11:00:00,233196.893306091
2026-06-26 11:30:00,233196.893306091
2026-06-26 12:00:00,233196.893306091
2026-06-26 12:30:00,233196.893306091
2026-06-26 13:00:00,233196.893306091
2026-06-26 13:30:00,233196.893306091
2026-06-26 14:00:00,233196.893306091
2026-06-26 14:30:00,233196.893306091
2026-06-26 15:00:00,233196.893306091
2026-06-26 15:30:00,233196.893306091
2026-06-29 09:30:00,233203.65573126316
2026-06-29 10:00:00,233203.65573126316
2026-06-29 10:30:00,233203.65573126316
2026-06-29 11:00:00,233203.65573126316
2026-06-29 11:30:00,233203.65573126316
2026-06-29 12:00:00,233203.65573126316
2026-06-29 12:30:00,233203.65573126316
2026-06-29 13:00:00,233203.65573126316
2026-06-29 13:30:00,233070.7407907229
2026-06-29 14:00:00,232797.81017413805
2026-06-29 14:30:00,233657.56139848803
2026-06-29 15:00:00,233589.59424105057
2026-06-29 15:30:00,234053.30766904537
2026-06-30 09:30:00,240904.65277079027
2026-06-30 10:00:00,240904.65277079027
2026-06-30 10:30:00,240904.65277079027
2026-06-30 11:00:00,240904.65277079027
2026-06-30 11:30:00,240904.65277079027
2026-06-30 12:00:00,240904.65277079027
2026-06-30 12:30:00,240904.65277079027
2026-06-30 13:00:00,240815.11310925797
2026-06-30 13:30:00,240934.50691531438
2026-06-30 14:00:00,240755.40482020972
2026-06-30 14:30:00,240277.85236802415
2026-06-30 15:00:00,239740.59162679032
2026-06-30 15:30:00,240725.57344772568
2026-07-01 09:30:00,240732.55419542943
2026-07-01 10:00:00,240732.55419542943
2026-07-01 10:30:00,240732.55419542943
2026-07-01 11:00:00,240732.55419542943
2026-07-01 11:30:00,240732.55419542943
2026-07-01 12:00:00,240732.55419542943
2026-07-01 12:30:00,240732.55419542943
2026-07-01 13:00:00,240732.55419542943
2026-07-01 13:30:00,240732.55419542943
2026-07-01 14:00:00,240732.55419542943
2026-07-01 14:30:00,240732.55419542943
2026-07-01 15:00:00,240732.55419542943
2026-07-01 15:30:00,240732.55419542943
2026-07-02 09:30:00,240739.53514556636
2026-07-02 10:00:00,240739.53514556636
2026-07-02 10:30:00,240739.53514556636
2026-07-02 11:00:00,240739.53514556636
2026-07-02 11:30:00,240739.53514556636
2026-07-02 12:00:00,240739.53514556636
2026-07-02 12:30:00,240739.53514556636
2026-07-02 13:00:00,240739.53514556636
2026-07-02 13:30:00,240739.53514556636
2026-07-02 14:00:00,240739.53514556636
2026-07-02 14:30:00,240739.53514556636
2026-07-02 15:00:00,240739.53514556636
2026-07-02 15:30:00,240739.53514556636
2026-07-06 09:30:00,240746.51629814232
2026-07-06 10:00:00,240746.51629814232
2026-07-06 10:30:00,240746.51629814232
2026-07-06 11:00:00,240746.51629814232
2026-07-06 11:30:00,240746.51629814232
2026-07-06 12:00:00,240746.51629814232
2026-07-06 12:30:00,240746.51629814232
2026-07-06 13:00:00,240746.51629814232
2026-07-06 13:30:00,240746.51629814232
2026-07-06 14:00:00,240746.51629814232
2026-07-06 14:30:00,240746.51629814232
2026-07-06 15:00:00,240746.51629814232
2026-07-06 15:30:00,240746.51629814232
2026-07-07 09:30:00,240753.49765316318
2026-07-07 10:00:00,240753.49765316318
2026-07-07 10:30:00,240753.49765316318
2026-07-07 11:00:00,240753.49765316318
2026-07-07 11:30:00,240753.49765316318
2026-07-07 12:00:00,240753.49765316318
2026-07-07 12:30:00,240753.49765316318
2026-07-07 13:00:00,240753.49765316318
2026-07-07 13:30:00,240753.49765316318
2026-07-07 14:00:00,240753.49765316318
2026-07-07 14:30:00,240753.49765316318
2026-07-07 15:00:00,240753.49765316318
2026-07-07 15:30:00,240753.49765316318
